model_key,review_id,topic_proxy
bertimbau,e71ee25cf9d14884790cfed4a5970fcb,delivery
bertimbau,367599fbac10d81599b18a4c7172c0b2,other
bertimbau,4bd06187331f689a56824b449a4d6eff,product
bertimbau,6e151daed3abac013475fd7942af067a,product
bertimbau,208d6e49c11369abe71c5c83ec89e5c3,delivery
bertimbau,bd1c00587654394aa0a627c034092223,other
bertimbau,27ee1ce9f30b0edf1d86d5dbf61ab2f6,delivery
bertimbau,bb2b220f62e4d70abe70df4a5085cf17,other
bertimbau,39891e49940f27c7e1277b1f1680f461,product
bertimbau,f7e832eb583363bd2ef001d78be46d2f,product
bertimbau,7601771b90ae9f85081f79023999eb00,delivery
bertimbau,3e9238a602dd45100a4bc0bb8a672021,product
bertimbau,aaddc4a377503932776442747ef4d86d,delivery
bertimbau,b81e41906b9d24c482f4f1b8606dd8a3,delivery
bertimbau,e0181247c23250dec2b425630f3e9932,delivery
bertimbau,7f28e20c746c8e1897341521914954ff,product
bertimbau,fdf1a1a4ecda7435137be0d2967656d4,product
bertimbau,d5d5c6d09eb8faac19a7519ceaa17b2f,product
bertimbau,37f3cbee205ebbbf1a6135a77e242bf7,delivery
bertimbau,aa8dd2718e1aa253327c36a6243ab12d,product
bertimbau,50a98ec1a6675838f29dd72f2838a373,delivery
bertimbau,97fdece1638b822418ffbc9c90af915a,delivery
bertimbau,64ec82ff0dfde55d4003ff99a2cae1f9,delivery
bertimbau,331d73d005693077511baba7df1ceab9,other
bertimbau,0e34e5f99fefecf1a19498965538443c,product
bertimbau,552af3b8943cd80f8441298b78c46b07,delivery
bertimbau,758bad7b69b4d2ae31788fd67568c772,product
bertimbau,82efa68aa5e432dc7f2e92bcc59a66f8,other
bertimbau,28532361ce6800d25a1f19654259babf,support
bertimbau,98cd8bf2a523f6f22c820db2a91960b4,delivery
bertimbau,79dfaf76eae8b6111d803f7d5a8ff779,product
bertimbau,6eee4056d76a49f5914927f8f73614f8,product
bertimbau,d84b23985080cd218ec4d59f03a5d47c,other
bertimbau,208d752e9f4255953cfe758f81629152,product
bertimbau,68f04219e1d6468fb32f28f729268d77,other
bertimbau,ab8a0966eda906eecdebcc544e58e37c,other
bertimbau,696bae35a3957c3c11e554ecd2f35088,other
bertimbau,970d34a38415ebf10c16a768f2fb8e00,delivery
bertimbau,0ad466248b9abc8065cb5f08cc613c87,product
bertimbau,39a6e35c72348a4f65e3a07631966111,other
bertimbau,54e65ea9b1e84a47c6e3b4ef26b1f331,other
bertimbau,427b63df3031fee95a4902a1dbef45bc,product
bertimbau,20d47dbb730a577f0827e9a0dc798d2c,product
bertimbau,db8f82dfe71a5501317542e7b17146aa,delivery
bertimbau,b48dc174f0eb48ef2d2354d4109172be,product
bertimbau,93735c037528c9b37f423841bf4b91fd,other
bertimbau,fdb08ac4886d95fb667b51e825456f5e,delivery
bertimbau,bbfb7ae95c1cd8dd75d3015ceccd7d15,other
bertimbau,ed220a131b4a45da65fd328c6dec3848,delivery
bertimbau,90cdd40348e1f44dbd3745a14614c5c1,delivery
bertimbau,9a047ac1d9cab0c1cc8325b97da04015,other
bertimbau,ca6a4886877c4bcec847859c0e3596cb,product
bertimbau,ac5bb807a20ac6e17c4fea902dd5c2d7,product
bertimbau,75ec59a42a106fc92d88134998ba7900,other
bertimbau,78e7a3c155c24e060c43bb72ffff2b8f,product
bertimbau,ca786222b7f7476a697256705de552ce,product
bertimbau,94ab1c464245e8c1d325d193ea12f0a2,delivery
bertimbau,37d873acf3953e6575078218cb5334ff,delivery
bertimbau,7a475ecdb57971481059d75a75c3e014,delivery
bertimbau,e08530053426bb0b56c890f393527ffc,delivery
bertimbau,e85108d85a133e0878f547226ba20147,other
bertimbau,fb0dc0ec2d312b398a85cdf08dafed37,product
bertimbau,0d1a5509780307230f58b7ccdafce263,delivery
bertimbau,de181f574f313b1185c10e9c41e446b4,support
bertimbau,d61e8b827c8dd98eceb79587b52f031b,other
bertimbau,e062320a53c35e8977f0d98159c8ea96,delivery
bertimbau,df08f01c86c87230684080093becd612,other
bertimbau,46bb28e63e1071e28d8279f6c10065bf,product
bertimbau,d5135222e70fe4dae905a358c960c24f,delivery
bertimbau,cab41932770f246b602104a5de9b18e3,delivery
bertimbau,558ade54ad90bc6c58f5e244098e7661,delivery
bertimbau,b795d533495b77e60882dc51633a7c0c,delivery
bertimbau,a8d812d8216c1300c74a09890a67db38,product
bertimbau,503ee23189da157ab530baf0b650ab30,product
bertimbau,e83b1b65f9bbd6be04246e9288b7c1f9,other
bertimbau,3035c9f5002cb381050974d348a6edec,other
bertimbau,d853c2e63ed46b6e7cfd80218ff8d085,delivery
bertimbau,18232580b0537478c557f16fb48e6073,product
bertimbau,62076b71ed96d64058a60d6cfa120eca,other
bertimbau,4167c1b8067969787c0b09c1019887db,product
bertimbau,4d7c0147ddac232be7629e5f38d6e11f,delivery
bertimbau,8913359e8be6633d6b68279e829e5f90,other
bertimbau,8e556481b65debae8f7ef5f7b5129719,delivery
bertimbau,08b10333cabfbee56b6814150affd467,delivery
bertimbau,96e79488a8eac2b4958fb484f0502924,delivery
bertimbau,a3081a4676a5126d8fc0bcbff9149708,delivery
bertimbau,ad48d696d66c6f68cf553122c69665a3,delivery
bertimbau,f8ac05b2f676cf2000a336b3b380f0d9,delivery
bertimbau,0054fba4a2c8ddef00af2a4805eec53d,other
bertimbau,af739eea8020bb3a26869c4fd020d07b,support
bertimbau,2ebf706ad73c1611e8a9301fda498f2b,other
bertimbau,87cd1d5b62a1ad091f3d949242f47571,delivery
bertimbau,ecb9003ae6095d17217a0cb9bbf17115,delivery
bertimbau,76118fba1aead24f91a411437693f3f1,delivery
bertimbau,d4999db951227477e2a5277b46c5d9ac,delivery
bertimbau,5c6ceaf3119972f05a185465bc01edbe,other
bertimbau,1c27443374b0966e3af4df77dd53d5a7,other
bertimbau,9affaa1bdc4d4751e9822d18ed48b4fd,delivery
bertimbau,50073c0ac905370780d6fc042908d73c,delivery
bertimbau,bc392b226e502995b13e21b73086825a,delivery
bertimbau,aed75d37ad5c9ceaaf2fea225ec2ca55,other
bertimbau,5702abbffd4c509607aaf228d528a1f2,product
bertimbau,d2ec6783c3e68a13a592d5f29b085589,other
bertimbau,c274799a7990eb87ade66eba69372d98,delivery
bertimbau,a69be2486a648ce2dba566215aa4f1e7,delivery
bertimbau,3ff7d28a615398e71cdef6dad71027e5,product
bertimbau,ee4f452abd505015a323f8fe9d46ce92,delivery
bertimbau,e925059108b61f1dd2c230f80eebe2b2,product
bertimbau,8a61ace4555762effeaadeeb80b5305b,other
bertimbau,d32dbd26197adf54aa0d21a7fa550ef4,other
bertimbau,e44ab9dc076cbb1a89d6b23f1c38dbd3,delivery
bertimbau,4eb848c0624f12e5a88f77ef43a4411c,product
bertimbau,25fb3d6e80e279db21fa6373fafd2d90,other
bertimbau,1bb890db041c3b182050e40e656e11ab,delivery
bertimbau,9641e1580df0ab28b6782925968b057d,delivery
bertimbau,f3a525d1eb52754706c7f38dc2d56346,product
bertimbau,c553ae570ddcd722f5c6b5903c881053,product
bertimbau,dfc29eccdfe063872958524a3a4ef8e5,other
bertimbau,3d163199153af414059e6cfabc09a0fd,product
bertimbau,6cf47d2b3790e76c16579d87baf005f4,delivery
bertimbau,b0e1ad6577a36aa98198e60c869eca7b,product
bertimbau,32aac5f93d7466476d2975a55b23501e,delivery
bertimbau,9f3a4d3669adf783fe1dbaca928fd9dc,delivery
bertimbau,d22d125ddbcf16bf1e9ef3c015d3e6fc,refund
bertimbau,1b22873819869080e87f2856e70d6367,delivery
bertimbau,c9926f1db3e85e3f217c37710055f47e,other
bertimbau,3857046aff3bb299b35b36d7b162b937,product
bertimbau,f803d6f7522bed31560823d0675ab7cc,delivery
bertimbau,7ef01879c991e1c76b4a0331c06704c0,product
bertimbau,39bb05d25a8959eef7d7821849027f36,delivery
bertimbau,0a5b2897b129b210495b0e325a3fc56f,delivery
bertimbau,e013bca84879bf2f3640063a04ffff3c,delivery
bertimbau,d7f44cb19d8bc7d53076c75b4e9633a9,delivery
bertimbau,4560974b968b96904ca214ac67eaa8ec,delivery
bertimbau,129b205ca105ae9941f7857bc129b8f9,product
bertimbau,e4bebcfc5687911d15a24b367da4d756,other
bertimbau,7e4b1b3777dd481631a7d15037fafe38,other
bertimbau,333daf07b82cc25c88980197b8e0a336,delivery
bertimbau,489bff46746e4ba1d53e13a888009db2,other
bertimbau,ac6dad758881f168065fa66707e5475b,delivery
bertimbau,d5d919cf0a4c48cf04f21bfa902c13aa,delivery
bertimbau,cabf4f567be3fe5893c66cc462c5c416,delivery
bertimbau,682869a4afdd34b2dd01787c41c37317,product
bertimbau,f4143fce9f6428ffc34fda5769598359,delivery
bertimbau,79c6bbd1e1934065928c3466dd3dfd65,delivery
bertimbau,6ddaadd0769f7a203b2a315e2922b5ac,other
bertimbau,3f4d0b74e4f3cdb458ce7162a5ae2b00,other
bertimbau,7f7ed1b467818215d9fb009103f35494,other
bertimbau,62622d6be158e8de0dc3c467df778a05,other
bertimbau,516e638e0ea44d362ce6f5941321d9e0,delivery
bertimbau,b8bf7d8bf6b00b5ad3a204ca4e9ceb2b,delivery
bertimbau,b08ba3751b75580d2441b573f88def85,other
bertimbau,e238185fa4b23a79140b1c11df690d99,product
bertimbau,5d90ef4e3de06c5097db4c56402cbe37,other
bertimbau,88a340a728e72db9c4998e0da8c021c5,product
bertimbau,4b16e4ef5326db481ae06592a05fd79e,other
bertimbau,aaa8004def95e0ab0724afd2adbbe466,delivery
bertimbau,f2360fa3294c2b8da0d4aacaaca360f2,other
bertimbau,a4f69d72afb893c200dfcc892aacad5f,delivery
bertimbau,739c3a37995628aeec9fc7f7f5bc5be6,delivery
bertimbau,4f796e29d260d905901a2545b24e849c,product
bertimbau,5f55193b2d94f36087a5ab6a417979c1,support
bertimbau,216e9e72c78bd565c099e40fc426b757,delivery
bertimbau,ad0ca3fc0fb782082b8cad80031bcc3f,delivery
bertimbau,9f9017f5d731a40b4276de96f82d5977,delivery
bertimbau,1f03d863da7559dce902a7f8ebdd1bf2,other
bertimbau,a2d46a62cc597f951d0c813327d92cbf,delivery
bertimbau,61cab6372bb419b763aa478e08279c0c,delivery
bertimbau,35fb5c51a900a2b29d7ecea387b2fe8d,delivery
bertimbau,c7557ef9ffbe4be36ae9d340f2f77fad,delivery
bertimbau,d6ef8ceedb4a328e940e1f1f05dd9bcf,delivery
bertimbau,8255bb68baae465fc9f9a2723174343c,other
bertimbau,f4e5990c393b13c574992bb0f2276c76,delivery
bertimbau,49478943bfa2f9242c0d54d1fc33ddc2,product
bertimbau,592f806231f9fb766871682fb1dd270a,delivery
bertimbau,98951e862369a3c8d26eb19231b53183,delivery
bertimbau,873200672bcb18d7930c10eac012f5e0,delivery
bertimbau,8ee14babdad4ad45c1188f8a93b58b14,product
bertimbau,b32787cb3611b4115484a16f07182d92,delivery
bertimbau,cf0d5d014c04885513ca3e50db9242a6,product
bertimbau,cef75bd9c68c4985cf1ab56e370f88e1,other
bertimbau,a05412b89e77a75e35b4c4272496ee55,delivery
bertimbau,ff2e013fc115e2c9d5d21874e673d1d6,other
bertimbau,40cf7f1fc4924576468c9ded8f07e445,other
bertimbau,08a86da22498172adb6cefaa99fdfaf7,delivery
bertimbau,55ca839e5ffc75ef40ae517ca23ab446,delivery
bertimbau,3d4f0bd606a243742bd8331b27c96af1,delivery
bertimbau,1d4f493b0fc2f3c19ff62dabc9504129,delivery
bertimbau,7af54cea11f7d5876c67bc84a5a7e362,product
bertimbau,2d004b3fd530099214303ba138deb1d7,product
bertimbau,377566325dfbac1117791903a7a45167,other
bertimbau,601d52f456480cb4945684b704a78592,product
bertimbau,0c89c9eeff7acd12ebbe833ed27918a9,product
bertimbau,5f9a7df36d745f14911cc534ca0f707d,other
bertimbau,84c2cb96ac37d1a38d507cf8dd0ba949,delivery
bertimbau,b9e637f0dc50f898cf987d355ba93130,product
bertimbau,4ae9d5bddf498294473bb8e45788b313,product
bertimbau,2d61a999a0d75d10866cf928d4fec3df,product
bertimbau,b66fea663f967a4500dcfb4193d6ef29,delivery
bertimbau,0c5b707d2d12fb880aef49755d13f8d9,delivery
bertimbau,dc90c6e1c27db5745ed3317e7010bffc,other
bertimbau,6ac7362497373da4c5bc5dca905f2a47,other
bertimbau,a2198694f15d817ebdc7c3b0acba85ce,other
bertimbau,a5e063ffb79766bae0f15e6ab6f2cbc7,delivery
bertimbau,f466bdf35ea4219e51fad3b54cb854a7,other
bertimbau,c2eb3e6266f44fdf992e6ae2015a6661,other
bertimbau,6199cda678bb8825557d8150a4c27f3f,product
bertimbau,9bd6fc0511f1d23b22f40efe6d911bd6,delivery
bertimbau,54bd4cc0c9ae4f8f1ad39188678ec292,other
bertimbau,4419766fad6e203468c8bec7b0f92c96,delivery
bertimbau,2747b76504b38728bcb30106b7fcf978,product
bertimbau,396949ad2f9eae0081a57a153dfc5311,other
bertimbau,4abf3699c28d04dfda4fc9714c3126f5,product
bertimbau,03f672a667a075d3ec401023c3b0fb40,other
bertimbau,d766d5f9e0ca4884621d5e62c1c6d521,other
bertimbau,82a81c1a07890f82b19b4d7196b137a5,refund
bertimbau,48e80ba977200e5bb0ff4205bd8fa9bf,other
bertimbau,bfc85894cdddb8035d15563bfbadf066,product
bertimbau,8d85c9506d5df0ae03c04ffe6d2124a1,product
bertimbau,e9900aab8cd7d3235400acefceab61c5,refund
bertimbau,0200f58c9174f598519f0ed4000e6c72,delivery
bertimbau,c787d855e81a3e6269c69b29f82e110c,other
bertimbau,89b2397df27d8d157bcca67ea96c3e72,delivery
bertimbau,bc50668b8aad067318b445ccdc4fcb9d,product
bertimbau,53351deb1aff1fbd9238e5923175ac4a,other
bertimbau,6d36eb684a05a8650da2007ea6f5714f,delivery
bertimbau,f49450e51c0f2662351524b866fac8d9,other
bertimbau,484818b5714634255d5f7eba3676a9ad,product
bertimbau,068dd11bc6eac6f91101a5cdaec7f5c1,other
bertimbau,e0c570d1e4c4dda9568cff7fd00f1b3f,delivery
bertimbau,740530337087e21ac34b7c291ee87579,product
bertimbau,508ae867c58d66182fd220acdbff6fcb,delivery
bertimbau,61a82583ecce90cd8d6d5fe5b54c11aa,product
bertimbau,ec0cbc2413a60c4df24f571dd65fd5a1,product
bertimbau,c66e9a57eadff9db81376d5ce7517ab1,other
bertimbau,a63d36e418a22ed928c6e1201ba73488,other
bertimbau,c51b3255863b1cdffdf8d47ff87444bc,delivery
bertimbau,01d08cbdbce127b0a4ed6c60e1ee6ee1,delivery
bertimbau,39014b02b8ff501f6867f083f7096a7d,delivery
bertimbau,e8f3a0129e0663b6eee1b6d338c5b022,delivery
bertimbau,6343adbce4c3ff11a19d674519c51c20,product
bertimbau,aa33370ee7351c75d083c2dcdfbf5434,other
bertimbau,d74a3e9051a4b45b5ddd563d55e27bda,other
bertimbau,949f25ab538749234d11bf681f839812,delivery
bertimbau,88768b7b4c338822c2e5235235005cb3,delivery
bertimbau,d4e54a716b637922bb891c6b02ed6af3,other
bertimbau,2ec1410b425480c27ab0d4c5774145f9,other
bertimbau,223d9f9f29d34f6e01666080a3968e3e,product
bertimbau,40a4a1753d4d0ec9b3369d23d31decda,delivery
bertimbau,60a43f2ae6645ae3c49a96bac275680b,delivery
bertimbau,b28a7b00febe6bd205877476a23b1381,product
bertimbau,00d4e73b0853cf1ebb24f2eb816edec7,other
bertimbau,640a2362c470c6006b36ae2b39859859,delivery
bertimbau,53439e5f69c60bdedef44d4f3584afd2,product
bertimbau,a2ade72d1afdf44f1a460490caa116e3,product
bertimbau,00b9b0b72b5d7afdd8f231c7183be973,product
bertimbau,6d6b77d8c6b98e1cd490f48d3a02760a,delivery
bertimbau,70879677bd10daa1a6ed913965c2819f,delivery
bertimbau,e421e421fd3d1d29c96f4677e65ab5f1,product
bertimbau,2f82f651217a22ff36a4912e492b8e85,price
bertimbau,070b7a160179451a326f017a2c7866f8,delivery
bertimbau,7301ea3171e36d1002d763ea87a92beb,other
bertimbau,5a0b4b0ef92b6e2eaad8ab8fa82536a8,other
bertimbau,59ff4fa0e46094ccca34a9c477280eaf,delivery
bertimbau,9726f1df24493c0f5bed48f9ed2ec136,delivery
bertimbau,c6b0167794d362cd0a902180e076b7b0,delivery
bertimbau,2834b9b28fb5ba9ea763569096cb4f07,product
bertimbau,76b6638337d73bf92e5936c1a69769c9,other
bertimbau,193f9ed49baa21e67c8dfba480cc97f9,delivery
bertimbau,c305b72e2f34dc81035fe7440114b7f6,other
bertimbau,1163b857e0de041f471da0c2b2f08dc9,delivery
bertimbau,b68b7c40cfb7a33129778553fa8ee311,delivery
bertimbau,d9c7de0e18189612b15d53e8217eb910,delivery
bertimbau,ef2ad8304ff791bc56a7586cd228b97d,product
bertimbau,088a034ca28c0e40eea27a63ca1b3c14,product
bertimbau,7ed245fe88d79627e2fc7e133cca538d,product
bertimbau,e826b8cb494edca04166bb8857d0563d,delivery
bertimbau,dfb5e52018aa9f1927a51d2039d25d38,product
bertimbau,258b51fccde6860a74e8f1b11de63279,other
bertimbau,c42f16a6106c47979c0ab364498d8387,product
bertimbau,58269bd2a4d5a8f462a2f6bf538a3d0e,delivery
bertimbau,14711a8cf91a872dc43b7f59aca3639a,other
bertimbau,1db42d34c60c8a434e19ceef80461128,other
bertimbau,2a740d13e483f8bbc4c6466a1e170821,product
bertimbau,9181eac85ba9a591ae62aabe82b27aac,delivery
bertimbau,c1c32b3b512f211f1324c8d894ec51f3,delivery
bertimbau,3c2e2038b3ed9655e36a2d2007927cfb,other
bertimbau,051922be8fec8220564a359b3b11f3b7,product
bertimbau,f31c3f62ba33afd0bd24f0dc89f889d9,delivery
bertimbau,4723d32fbbe890ded24736644675e6bd,other
bertimbau,e1ce19acfe21261e8653d51727e4a272,refund
bertimbau,75b989e088c5e0935915936df0885c9d,other
bertimbau,d8ecc9db61d4d619dd03a0f061ce398b,delivery
bertimbau,7156b7272288eaef3766be790d6d4bca,product
bertimbau,581882d2f8d96e551a044d606bd17aa2,product
bertimbau,ef5da1eac6c0c528689c4a350f594278,other
bertimbau,4f9bbb4923ca4ad36f2115d4356b12ac,other
bertimbau,138245ec1ca08281ac9c79e648864b51,product
bertimbau,8ded555533426026c1d699dfbf46c7c7,delivery
bertimbau,70496ecf5587128a63684253dbe628bb,other
bertimbau,79c82aa611c027702348f19b470a099f,other
bertimbau,d4b69480410bad9425dcc77c728ae6c2,delivery
bertimbau,15b37d44ae7a7fc41bfd527a798eae50,delivery
bertimbau,d975d31dea2a48e55dfe6ea4218d8b35,delivery
bertimbau,7a88194ac285d839252ff0b8ee2942e5,product
bertimbau,86e41b033e436a48bb450bfad68ee172,delivery
bertimbau,8d88c67a3ac9bdb93922e7664d6c3690,delivery
bertimbau,930129bc37781cf3b1b7f11cc7dc19f2,delivery
bertimbau,5ecfc8d921708788118fa764b72c8bce,other
bertimbau,ea2b0d1fc409458d7b4323d80d34b26d,other
bertimbau,d2e20804862d37a172387b3b7df223e9,other
bertimbau,0d87a701679c0bbd7b7bf7bee0885f7c,other
bertimbau,1a2943fb78d47cade09b26afe022a64f,delivery
bertimbau,fd0e6c141e3e72b108a282747cfdb671,product
bertimbau,bd415788c3eeb2de411adb7245f1b2a5,product
bertimbau,398995c20783f91f6657ab5c9f14c262,other
bertimbau,e905c4a9a752619e6b7286bc00991b66,other
bertimbau,e1240101113cd39dc90f02b3c795cc32,product
bertimbau,103bd7c60e8da13190a167a8fe83d413,delivery
bertimbau,05a8043ba7365e650700ee4d1c81cfba,delivery
bertimbau,4ad91181d6ae3a26d1cbf009c0f2662e,other
bertimbau,f4b61bdd2cb852ee65d806e6ce7f0675,delivery
bertimbau,21f871f59606294cfb429c26eb07e00b,other
bertimbau,870d44841005f655f18e64b097ef3a31,product
bertimbau,46996901b4e3c4a28f813dcbc6957363,delivery
bertimbau,3b8c782a82531c64d6a4b6ec1499c6d8,other
bertimbau,be9da93815aef0f528780d0ec05c1af7,other
bertimbau,ab445a1d339b76011a588cf3525a0454,delivery
bertimbau,250a3f125fd252958c7fb928e74c65a7,delivery
bertimbau,784f60a86ba6acd694a679ee35e5ce10,support
bertimbau,629f1853595204936023b2acc024c489,delivery
bertimbau,26743a70b2d191c6a87f8d09c7780777,other
bertimbau,c9a1febf3480d362fa581b0666661201,delivery
bertimbau,1e9cb1f15554a6df9ccde18028f39fac,other
bertimbau,15ec964ec27a77634222a1c140cc6fc9,other
bertimbau,8cb15e0adcd044afb556cef1c580ea6b,delivery
bertimbau,b1314cdfc4283bed5b3d9f504df80ed9,delivery
bertimbau,8585f2ca8d2a6dc4fc8343dae7107cd3,delivery
bertimbau,f15fdbd3563d47306d26495ec72b24d1,delivery
bertimbau,aed2f2c4ee32cedcdd61c8a6ca58a4b7,product
bertimbau,d2498419c601d6a8e583be411abc87f9,delivery
bertimbau,d5c7388593ddba629a12da0c6fad21ef,delivery
bertimbau,211c272c6a51d3665c197bd367d8c6e4,delivery
bertimbau,6870672797f5d617b5b322f2d56c7e8c,delivery
bertimbau,66bffcbf6c7f4f41c3de2e5553209771,delivery
bertimbau,bf3f777011d01253ea9223f0fde9bfa6,delivery
bertimbau,beb0824cc68f7ab06078a88d09ae1a45,other
bertimbau,b5c2bc3ab637deccf09d5d5d7663a688,delivery
bertimbau,a20bc4efbe8113baaed9990e291c1aea,other
bertimbau,24a0e1311315695541a6f246cf802251,other
bertimbau,aae9c12c856099fca8c07e598df14232,delivery
bertimbau,3dab60a5bfa40261bfdca073c48ee440,delivery
bertimbau,9398651a9d8858158164fdb067c9d599,delivery
bertimbau,44f99910fdf023c28081475182609acf,other
bertimbau,4a1a3cda2ec06fd3b32e28b11dc71f47,delivery
bertimbau,bb6b760c5951123c12fa28af110237e1,product
bertimbau,3f8f1327df1ff19cf19f5bb881b5b347,delivery
bertimbau,637e8d39f0e9f20f6d397875e6485977,delivery
bertimbau,de87ce8f9db8b606d36aac788b324276,product
bertimbau,e80e9b305e64fd907e9a8e2eae389d9a,product
bertimbau,723fea960c9352c67d56ddb1f9892ebd,delivery
bertimbau,aa8b5da62595f243e23c005d799e4260,delivery
bertimbau,7ee6f60baee1cb69c6f809dd2bc00a7a,product
bertimbau,0adde70f9eee99e90bed92eb26c53ab9,delivery
bertimbau,4a6d6e65672019ca932fd1cbd2b6f62f,product
bertimbau,cb1222dae9afbf14f63ed137c3c40a52,other
bertimbau,f43a40e3aeea1ea9f281a59766856812,delivery
bertimbau,c955e2cc34c426fa5f1fbf87ec428500,other
bertimbau,d4ed8fa83c53b696165bf10e145b1e4b,product
bertimbau,c53220cbfb0598f723d5ab1c7db956c4,product
bertimbau,337c829743187bf8fd25c12c4c585076,other
bertimbau,aa33f32495ed2a821b1d8a82b7a518ce,delivery
bertimbau,3f17eb706b3d6c6c6da05b88d7c53daa,delivery
bertimbau,6e33fa481edd138a15d9f05508087ffb,delivery
bertimbau,f53de29e9e6d92598de53facd5579a9c,other
bertimbau,dfb87147da10abc7982d7ce9837045b8,delivery
bertimbau,cb212ba7585bed4acedfabb69c684c1e,delivery
bertimbau,c6139b2f66dd402e378b0e2b7be96371,other
bertimbau,c8953fdac2721068fda086e9af911db0,refund
bertimbau,cd79341fb82ed2caccec747e4108764f,product
bertimbau,f5bafefb9b5c5f0a85d23300e5975524,product
bertimbau,97df276a90de74fdc31a538726f58af4,other
bertimbau,a9ca98f6618a89abd53bc52f2c4ff3d7,delivery
bertimbau,ec4bc1c784c3b797002126dd4d276752,product
bertimbau,59daea79a641636b8e6f530e2f45c433,delivery
bertimbau,df649e21aff52eede27186be59a31368,product
bertimbau,81b1b9877ab57bf13e0d8ffc2f550c1a,other
bertimbau,241d19de839f19d15ebc4c06c7189e92,product
bertimbau,045b04d5ea07821714f4864be4ee7c33,other
bertimbau,aea32e5ec0056de50f500bc0d9f10999,product
bertimbau,6e90b745db20f3b8f6c2d76d02fb79a2,support
bertimbau,377d9c5386ab401d3291dd8235abeffa,delivery
bertimbau,f5d55842ae3085950ae9ea2eb9ac556b,delivery
bertimbau,5353273e3b94421919983419dd05a027,product
bertimbau,7bc1dc2d2ce884f915d131e1ffbe1d8c,product
bertimbau,209a90c3fd2fe7502c8b78e67dfdb9fa,product
bertimbau,79edb538f521d901d1167e50b4c4101f,support
bertimbau,9514632b9795939b892cf2af16b01c2b,other
bertimbau,a36426af399961525db8e3215ba59847,delivery
bertimbau,ab11ffc138f16f11c6b49571fbcb6f91,delivery
bertimbau,9c7007cbcca23c0887c2dee4d9324a85,product
bertimbau,611bcb07a3d185787aeac9d2cf431280,other
bertimbau,98656037bdc83628318266066cd21b7c,delivery
bertimbau,8ee42a9ee888598476f3962951835c07,product
bertimbau,303d1805e472717da19793051a53ed91,product
bertimbau,ee44f72246196bd582123578852212a1,product
bertimbau,2d8b83f5db81a54ef475d8d7aa78204b,other
bertimbau,b483d7a504c269365e7ea65f0240235f,product
bertimbau,c31d2a1977ba75212939633be98916cf,delivery
bertimbau,9be0d0251d702630a896977f517d1c6e,delivery
bertimbau,f066ac450604b2d80074dc752d58cfea,product
bertimbau,b19b3da265d2e2d3f4f18fd77bbba111,product
bertimbau,725e9884288bfc05552bc8a315d25c92,delivery
bertimbau,58a0ebb97f093912f9e62e1aa2ce7d12,product
bertimbau,102182c3547e292d072f3285170229a2,product
bertimbau,7f4dfbcc9e538656a01b31728abfb68b,other
bertimbau,1a49663e93704564a4bb698cca998266,product
bertimbau,3e8540d4e55ec8e6e649f0bdda3116e7,delivery
bertimbau,71c6501d8022ef2eb00d43bba9c05f62,other
bertimbau,c7e792059a7414b7c006de1c2da5399b,product
bertimbau,991a0b2daf999b53dbcbb2da50e81c25,delivery
bertimbau,169637302e24199bcf7630a3181a87e7,delivery
bertimbau,4fd460d3dfc9cf6abd89a6dbbb100d1f,other
bertimbau,a8103ca2dadef72450e6a44a3976e0fb,delivery
bertimbau,383f00506d1311de9398a032a2b78aa3,other
bertimbau,d8e95a9b5568ed817e67ae830fcbda7c,other
bertimbau,bc411d740ec7edaed657df29563c24f6,product
bertimbau,70bac2880a41f1bf3ac02bf4c66cc35d,other
bertimbau,3fd188d27146b49fd54199a86a57f7f7,other
bertimbau,06e2ebda5ac58ba74212166228723d81,delivery
bertimbau,5c1eb826c95066f12350aa95a0d4e32b,delivery
bertimbau,c273480df53c847e7d3dc8b6d5e2d666,delivery
bertimbau,6c5c1e240d371210ecc6d42202d2d6bf,delivery
bertimbau,e5daedd6a0e9c465b8076feac5806075,product
bertimbau,ea98b47899516adbcf3bfe4f7e491587,other
bertimbau,fc3f3b805c858def6af68a3f742c12f0,other
bertimbau,6d6ac8624b8453e299e97f2a1e813995,other
bertimbau,c7799ee933edc7b24053a1ed0e072f0e,product
bertimbau,2a5597c76a14e97280b061a2737d2b6d,delivery
bertimbau,8dad6d974a28982076204b8421c51a86,delivery
bertimbau,bf960064ef66c8b58583bac6354368af,delivery
bertimbau,e2d79d6744274d7b1bd4fc0ec868453e,support
bertimbau,bb2350d26bb7f771c840fb8918ec877c,delivery
bertimbau,ac7c0f51a135d8a8ece0118a66437f65,delivery
bertimbau,a37f3daa2fccc3cabbf7bf219336f55f,delivery
bertimbau,f48496281267e62cab420d6c6a9d555f,other
bertimbau,43a0c10939ba28dabeecd8b577d501e3,delivery
bertimbau,8344ad4e0688a744fff74245a3ee27ca,product
bertimbau,df95c43d9340b4ba62ee0f8e33d511ab,delivery
bertimbau,2c4e7bfd2d78e95ec5048f45e33f1d88,other
bertimbau,05d4dd94ef5968cf150b92491e84a871,delivery
bertimbau,527faa0815a5db8094ee5add245f4395,other
bertimbau,b23884a121b0d630f7f4a8120aa9b0e2,other
bertimbau,704c562f6f50808860e2aa8c52edf531,other
bertimbau,70d653ec8c55158da8f9b11f0b041059,delivery
